"Group 1: age (45~55), socio-economic<0",,,,,"Group 2: age (45~55), socio-economic>0",,,,,"Group 3: education (12~16), socio-economic<0",,,,,"Group 4: education (12~16), socio-economic>0",,,,,"Group 5: age (45~55), education (12~16), socio-economic<0",,,,,,,"Group 6: age (45~55), education (12~16), socio-economic>0",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,wealth,age,education,socioeconomic,,,,wealth,age,education,socioeconomic
,,,,,,,,,,,,,,,219000,51,14,49629,,,,,,,,,,,,
,,,,,,,,,,,,,,,619000,50,14,49629,,,,,,,,,,,,
,,,,,,,,,,,,,,,16000,40,14,49635,,,,,,,,,,,,
,,,,,,,,,,,,,,,37421,39,15,49665,,,,,,,,,,,,
,,,,,,,,,,,,,,,26800,60,12,49667,,,,,,,,,,,,
,,,,,,,,,,,,,,,1500,25,12,49672,,,,,,,,,,,,
,,,,,,,,,,,,,,,-91000,28,14,49674,,,,,,,,,,,,
,,,,,,,,,,,,,,,393000,61,16,49675,,,,,,,,,,,,
,,,,,,,,,,,,,,,124000,26,14,49679,,,,,,,,,,,,
,,,,,,,,,,,,,,,11000,27,15,49682,,,,,,,,,,,,
,,,,,,,,,,,,,,,137000,67,12,49686,,,,,,,,,,,,
,,,,,,,,,,,,,,,-74000,38,14,49689,,,,,,,,,,,,
,,,,,,,,,,,,,,,9200,51,16,49692,,,,,,,,,,,,
,,,,,,,,,,,,,,,766000,55,12,49692,,,,,,,,,,,,
,,,,,,,,,,,,,,,192707,51,14,49693,,,,,,,,,,,,
,,,,,,,,,,,,,,,493000,38,16,49695,,,,,,,,,,,,
,,,,,,,,,,,,,,,325000,57,12,49699,,,,,,,,,,,,
,,,,,,,,,,,,,,,116000,40,16,49710,,,,,,,,,,,,
,,,,,,,,,,,,,,,-900,54,13,49712,,,,,,,,,,,,
,,,,,,,,,,,,,,,45000,71,14,49713,,,,,,,,,,,,
,,,,,,,,,,,,,,,233000,47,16,49713,,,,,,,,,,,,
,,,,,,,,,,,,,,,-49000,39,15,49721,,,,,,,,,,,,
,,,,,,,,,,,,,,,35600,84,12,49721,,,,,,,,,,,,
,,,,,,,,,,,,,,,394400,63,16,49721,,,,,,,,,,,,
,,,,,,,,,,,,,,,702500,56,13,49725,,,,,,,,,,,,
,,,,,,,,,,,,,,,370000,54,12,49726,,,,,,,,,,,,
,,,,,,,,,,,,,,,37800,29,13,49730,,,,,,,,,,,,
,,,,,,,,,,,,,,,277000,52,12,49730,,,,,,,,,,,,
,,,,,,,,,,,,,,,160000,65,15,49730,,,,,,,,,,,,
,,,,,,,,,,,,,,,94000,63,14,49732,,,,,,,,,,,,
,,,,,,,,,,,,,,,131000,60,12,49740,,,,,,,,,,,,
,,,,,,,,,,,,,,,31000,40,13,49748,,,,,,,,,,,,
,,,,,,,,,,,,,,,114500,50,12,49760,,,,,,,,,,,,
,,,,,,,,,,,,,,,181000,80,12,49770,,,,,,,,,,,,
,,,,,,,,,,,,,,,483200,52,16,49783,,,,,,,,,,,,
,,,,,,,,,,,,,,,-22800,32,16,49786,,,,,,,,,,,,
,,,,,,,,,,,,,,,2000,30,12,49786,,,,,,,,,,,,
,,,,,,,,,,,,,,,54600,79,12,49786,,,,,,,,,,,,
,,,,,,,,,,,,,,,112000,63,14,49786,,,,,,,,,,,,
,,,,,,,,,,,,,,,120000,55,12,49786,,,,,,,,,,,,
,,,,,,,,,,,,,,,3282648,77,16,49793,,,,,,,,,,,,
,,,,,,,,,,,,,,,105000,45,12,49805,,,,,,,,,,,,
,,,,,,,,,,,,,,,192000,45,16,49805,,,,,,,,,,,,
,,,,,,,,,,,,,,,-111000,43,14,49812,,,,,,,,,,,,
,,,,,,,,,,,,,,,128000,55,14,49812,,,,,,,,,,,,
,,,,,,,,,,,,,,,570000,72,12,49812,,,,,,,,,,,,
,,,,,,,,,,,,,,,67000,24,14,49814,,,,,,,,,,,,
,,,,,,,,,,,,,,,166000,38,15,49820,,,,,,,,,,,,
,,,,,,,,,,,,,,,360000,62,12,49824,,,,,,,,,,,,
,,,,,,,,,,,,,,,89000,42,14,49828,,,,,,,,,,,,
,,,,,,,,,,,,,,,172000,40,16,49831,,,,,,,,,,,,
,,,,,,,,,,,,,,,3500,34,14,49832,,,,,,,,,,,,
,,,,,,,,,,,,,,,25300,35,16,49832,,,,,,,,,,,,
,,,,,,,,,,,,,,,7000,50,12,49832,,,,,,,,,,,,
,,,,,,,,,,,,,,,436938,45,16,49839,,,,,,,,,,,,
,,,,,,,,,,,,,,,-12000,29,13,49840,,,,,,,,,,,,
,,,,,,,,,,,,,,,-6400,57,14,49840,,,,,,,,,,,,
,,,,,,,,,,,,,,,15000,34,12,49840,,,,,,,,,,,,
,,,,,,,,,,,,,,,187000,65,16,49840,,,,,,,,,,,,
,,,,,,,,,,,,,,,50,28,16,49842,,,,,,,,,,,,
,,,,,,,,,,,,,,,64000,45,12,49844,,,,,,,,,,,,
,,,,,,,,,,,,,,,125000,49,14,49845,,,,,,,,,,,,
,,,,,,,,,,,,,,,34000,40,16,49848,,,,,,,,,,,,
,,,,,,,,,,,,,,,19600,30,13,49860,,,,,,,,,,,,
,,,,,,,,,,,,,,,-27000,33,14,49864,,,,,,,,,,,,
,,,,,,,,,,,,,,,11200,25,12,49864,,,,,,,,,,,,
,,,,,,,,,,,,,,,148000,60,16,49864,,,,,,,,,,,,
,,,,,,,,,,,,,,,345800,47,16,49870,,,,,,,,,,,,
,,,,,,,,,,,,,,,5000,32,15,49872,,,,,,,,,,,,
,,,,,,,,,,,,,,,44000,31,16,49872,,,,,,,,,,,,
,,,,,,,,,,,,,,,331000,57,14,49873,,,,,,,,,,,,
,,,,,,,,,,,,,,,5500,50,16,49880,,,,,,,,,,,,
,,,,,,,,,,,,,,,328200,73,14,49880,,,,,,,,,,,,
,,,,,,,,,,,,,,,1309000,81,16,49883,,,,,,,,,,,,
,,,,,,,,,,,,,,,-113500,27,16,49884,,,,,,,,,,,,
,,,,,,,,,,,,,,,-122500,35,14,49890,,,,,,,,,,,,
,,,,,,,,,,,,,,,75000,31,13,49890,,,,,,,,,,,,
,,,,,,,,,,,,,,,140409,51,13,49891,,,,,,,,,,,,
,,,,,,,,,,,,,,,275000,36,16,49891,,,,,,,,,,,,
,,,,,,,,,,,,,,,114000,42,16,49892,,,,,,,,,,,,
,,,,,,,,,,,,,,,97000,52,12,49892,,,,,,,,,,,,
,,,,,,,,,,,,,,,70000,36,12,49895,,,,,,,,,,,,
,,,,,,,,,,,,,,,85301,40,12,49902,,,,,,,,,,,,
,,,,,,,,,,,,,,,265000,30,12,49905,,,,,,,,,,,,
,,,,,,,,,,,,,,,-70500,23,16,49909,,,,,,,,,,,,
,,,,,,,,,,,,,,,36000,33,16,49910,,,,,,,,,,,,
,,,,,,,,,,,,,,,-19000,31,16,49916,,,,,,,,,,,,
,,,,,,,,,,,,,,,60000,37,16,49921,,,,,,,,,,,,
,,,,,,,,,,,,,,,60300,46,12,49926,,,,,,,,,,,,
,,,,,,,,,,,,,,,114000,57,12,49929,,,,,,,,,,,,
,,,,,,,,,,,,,,,123000,61,14,49932,,,,,,,,,,,,
,,,,,,,,,,,,,,,58000,26,13,49935,,,,,,,,,,,,
,,,,,,,,,,,,,,,508300,54,16,49935,,,,,,,,,,,,
,,,,,,,,,,,,,,,431000,67,12,49942,,,,,,,,,,,,
,,,,,,,,,,,,,,,334500,50,16,49948,,,,,,,,,,,,
,,,,,,,,,,,,,,,95000,64,16,49963,,,,,,,,,,,,
,,,,,,,,,,,,,,,147800,51,16,49963,,,,,,,,,,,,
,,,,,,,,,,,,,,,11000,37,12,49967,,,,,,,,,,,,
,,,,,,,,,,,,,,,47000,62,12,49967,,,,,,,,,,,,
,,,,,,,,,,,,,,,80000,38,12,49967,,,,,,,,,,,,
,,,,,,,,,,,,,,,-23000,27,15,49973,,,,,,,,,,,,
,,,,,,,,,,,,,,,18578,29,12,49977,,,,,,,,,,,,
,,,,,,,,,,,,,,,-16975,26,16,49980,,,,,,,,,,,,
,,,,,,,,,,,,,,,31201,49,12,49980,,,,,,,,,,,,
,,,,,,,,,,,,,,,78500,52,15,49980,,,,,,,,,,,,
,,,,,,,,,,,,,,,179000,37,15,49980,,,,,,,,,,,,
,,,,,,,,,,,,,,,201000,45,16,49981,,,,,,,,,,,,
,,,,,,,,,,,,,,,365000,30,16,49987,,,,,,,,,,,,
,,,,,,,,,,,,,,,67500,38,12,49998,,,,,,,,,,,,
,,,,,,,,,,,,,,,112000,32,12,50002,,,,,,,,,,,,
,,,,,,,,,,,,,,,130000,64,12,50002,,,,,,,,,,,,
,,,,,,,,,,,,,,,199000,56,12,50002,,,,,,,,,,,,
,,,,,,,,,,,,,,,41201,33,12,50007,,,,,,,,,,,,
,,,,,,,,,,,,,,,4000,56,14,50008,,,,,,,,,,,,
,,,,,,,,,,,,,,,90000,47,12,50013,,,,,,,,,,,,
,,,,,,,,,,,,,,,-24500,50,16,50015,,,,,,,,,,,,
,,,,,,,,,,,,,,,-14400,65,14,50020,,,,,,,,,,,,
,,,,,,,,,,,,,,,97000,25,12,50025,,,,,,,,,,,,
,,,,,,,,,,,,,,,225000,39,14,50025,,,,,,,,,,,,
,,,,,,,,,,,,,,,221500,43,14,50034,,,,,,,,,,,,
,,,,,,,,,,,,,,,400000,60,14,50035,,,,,,,,,,,,
,,,,,,,,,,,,,,,310000,56,14,50037,,,,,,,,,,,,
,,,,,,,,,,,,,,,20000,46,12,50042,,,,,,,,,,,,
,,,,,,,,,,,,,,,485000,46,15,50049,,,,,,,,,,,,
,,,,,,,,,,,,,,,2500,43,14,50052,,,,,,,,,,,,
,,,,,,,,,,,,,,,121000,51,16,50060,,,,,,,,,,,,
,,,,,,,,,,,,,,,329000,35,15,50072,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2500,41,14,50078,,,,,,,,,,,,
,,,,,,,,,,,,,,,252000,46,14,50080,,,,,,,,,,,,
,,,,,,,,,,,,,,,512100,45,16,50088,,,,,,,,,,,,
,,,,,,,,,,,,,,,-30000,39,16,50091,,,,,,,,,,,,
,,,,,,,,,,,,,,,-14950,26,16,50091,,,,,,,,,,,,
,,,,,,,,,,,,,,,29800,31,12,50091,,,,,,,,,,,,
,,,,,,,,,,,,,,,7000,25,13,50102,,,,,,,,,,,,
,,,,,,,,,,,,,,,18800,48,12,50102,,,,,,,,,,,,
,,,,,,,,,,,,,,,1450000,55,14,50102,,,,,,,,,,,,
,,,,,,,,,,,,,,,460100,66,12,50107,,,,,,,,,,,,
,,,,,,,,,,,,,,,388549,43,12,50110,,,,,,,,,,,,
,,,,,,,,,,,,,,,271400,56,12,50117,,,,,,,,,,,,
,,,,,,,,,,,,,,,-21700,39,14,50118,,,,,,,,,,,,
,,,,,,,,,,,,,,,113000,45,12,50132,,,,,,,,,,,,
,,,,,,,,,,,,,,,64000,48,12,50139,,,,,,,,,,,,
,,,,,,,,,,,,,,,22600,41,12,50140,,,,,,,,,,,,
,,,,,,,,,,,,,,,133400,61,15,50157,,,,,,,,,,,,
,,,,,,,,,,,,,,,127900,43,16,50160,,,,,,,,,,,,
,,,,,,,,,,,,,,,167000,37,14,50160,,,,,,,,,,,,
,,,,,,,,,,,,,,,212000,62,13,50162,,,,,,,,,,,,
,,,,,,,,,,,,,,,29000,48,12,50163,,,,,,,,,,,,
,,,,,,,,,,,,,,,103500,56,12,50167,,,,,,,,,,,,
,,,,,,,,,,,,,,,609000,51,13,50173,,,,,,,,,,,,
,,,,,,,,,,,,,,,1531000,56,14,50176,,,,,,,,,,,,
,,,,,,,,,,,,,,,118000,64,14,50177,,,,,,,,,,,,
,,,,,,,,,,,,,,,82000,42,14,50180,,,,,,,,,,,,
,,,,,,,,,,,,,,,61000,25,12,50183,,,,,,,,,,,,
,,,,,,,,,,,,,,,79000,28,14,50191,,,,,,,,,,,,
,,,,,,,,,,,,,,,70500,24,12,50199,,,,,,,,,,,,
,,,,,,,,,,,,,,,323500,55,13,50199,,,,,,,,,,,,
,,,,,,,,,,,,,,,21000,29,14,50203,,,,,,,,,,,,
,,,,,,,,,,,,,,,6500,74,12,50213,,,,,,,,,,,,
,,,,,,,,,,,,,,,38400,26,14,50215,,,,,,,,,,,,
,,,,,,,,,,,,,,,418000,53,16,50215,,,,,,,,,,,,
,,,,,,,,,,,,,,,900001,48,16,50220,,,,,,,,,,,,
,,,,,,,,,,,,,,,40000,25,14,50221,,,,,,,,,,,,
,,,,,,,,,,,,,,,100500,74,12,50226,,,,,,,,,,,,
,,,,,,,,,,,,,,,1942500,62,16,50226,,,,,,,,,,,,
,,,,,,,,,,,,,,,1000,25,13,50228,,,,,,,,,,,,
,,,,,,,,,,,,,,,-6000,29,16,50233,,,,,,,,,,,,
,,,,,,,,,,,,,,,47000,43,12,50233,,,,,,,,,,,,
,,,,,,,,,,,,,,,43000,29,16,50246,,,,,,,,,,,,
,,,,,,,,,,,,,,,-6550,31,14,50248,,,,,,,,,,,,
,,,,,,,,,,,,,,,328000,47,16,50248,,,,,,,,,,,,
,,,,,,,,,,,,,,,90000,33,16,50249,,,,,,,,,,,,
,,,,,,,,,,,,,,,-29000,31,16,50251,,,,,,,,,,,,
,,,,,,,,,,,,,,,42650,58,12,50267,,,,,,,,,,,,
,,,,,,,,,,,,,,,64000,53,12,50267,,,,,,,,,,,,
,,,,,,,,,,,,,,,83000,43,12,50269,,,,,,,,,,,,
,,,,,,,,,,,,,,,2314250,42,12,50269,,,,,,,,,,,,
,,,,,,,,,,,,,,,6100,28,14,50271,,,,,,,,,,,,
,,,,,,,,,,,,,,,-1000,25,12,50272,,,,,,,,,,,,
,,,,,,,,,,,,,,,-47000,43,14,50277,,,,,,,,,,,,
,,,,,,,,,,,,,,,44000,45,16,50278,,,,,,,,,,,,
,,,,,,,,,,,,,,,129000,42,12,50281,,,,,,,,,,,,
,,,,,,,,,,,,,,,81000,53,12,50286,,,,,,,,,,,,
,,,,,,,,,,,,,,,443700,58,16,50286,,,,,,,,,,,,
,,,,,,,,,,,,,,,107500,40,12,50288,,,,,,,,,,,,
,,,,,,,,,,,,,,,70500,47,16,50291,,,,,,,,,,,,
,,,,,,,,,,,,,,,475000,30,12,50291,,,,,,,,,,,,
,,,,,,,,,,,,,,,405000,38,12,50295,,,,,,,,,,,,
,,,,,,,,,,,,,,,14700,44,14,50302,,,,,,,,,,,,
,,,,,,,,,,,,,,,-11200,27,13,50307,,,,,,,,,,,,
,,,,,,,,,,,,,,,3000,35,12,50312,,,,,,,,,,,,
,,,,,,,,,,,,,,,126942,32,14,50315,,,,,,,,,,,,
,,,,,,,,,,,,,,,1132000,55,16,50317,,,,,,,,,,,,
,,,,,,,,,,,,,,,210000,39,13,50317,,,,,,,,,,,,
,,,,,,,,,,,,,,,23900,68,12,50318,,,,,,,,,,,,
,,,,,,,,,,,,,,,21300,33,16,50320,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3600,25,15,50324,,,,,,,,,,,,
,,,,,,,,,,,,,,,137201,29,14,50327,,,,,,,,,,,,
,,,,,,,,,,,,,,,23800,53,14,50329,,,,,,,,,,,,
,,,,,,,,,,,,,,,133600,52,13,50329,,,,,,,,,,,,
,,,,,,,,,,,,,,,467000,51,12,50329,,,,,,,,,,,,
,,,,,,,,,,,,,,,158000,25,14,50329,,,,,,,,,,,,
,,,,,,,,,,,,,,,265001,36,16,50345,,,,,,,,,,,,
,,,,,,,,,,,,,,,651000,56,12,50364,,,,,,,,,,,,
,,,,,,,,,,,,,,,-19000,58,16,50367,,,,,,,,,,,,
,,,,,,,,,,,,,,,-9650,40,15,50367,,,,,,,,,,,,
,,,,,,,,,,,,,,,58500,24,16,50372,,,,,,,,,,,,
,,,,,,,,,,,,,,,-23470,26,12,50375,,,,,,,,,,,,
,,,,,,,,,,,,,,,476500,66,16,50375,,,,,,,,,,,,
,,,,,,,,,,,,,,,-25000,44,14,50378,,,,,,,,,,,,
,,,,,,,,,,,,,,,139000,53,15,50378,,,,,,,,,,,,
,,,,,,,,,,,,,,,125000,47,12,50383,,,,,,,,,,,,
,,,,,,,,,,,,,,,-28800,25,12,50386,,,,,,,,,,,,
,,,,,,,,,,,,,,,-29500,29,15,50387,,,,,,,,,,,,
,,,,,,,,,,,,,,,121000,34,14,50390,,,,,,,,,,,,
,,,,,,,,,,,,,,,128000,60,14,50392,,,,,,,,,,,,
,,,,,,,,,,,,,,,412000,60,16,50400,,,,,,,,,,,,
,,,,,,,,,,,,,,,123000,54,12,50404,,,,,,,,,,,,
,,,,,,,,,,,,,,,227000,64,16,50406,,,,,,,,,,,,
,,,,,,,,,,,,,,,231300,64,12,50408,,,,,,,,,,,,
,,,,,,,,,,,,,,,127599,56,16,50415,,,,,,,,,,,,
,,,,,,,,,,,,,,,11000,29,16,50419,,,,,,,,,,,,
,,,,,,,,,,,,,,,38000,35,12,50421,,,,,,,,,,,,
,,,,,,,,,,,,,,,16500,47,12,50445,,,,,,,,,,,,
,,,,,,,,,,,,,,,62300,49,12,50445,,,,,,,,,,,,
,,,,,,,,,,,,,,,41000,27,13,50446,,,,,,,,,,,,
,,,,,,,,,,,,,,,11000,54,12,50446,,,,,,,,,,,,
,,,,,,,,,,,,,,,217000,61,16,50456,,,,,,,,,,,,
,,,,,,,,,,,,,,,548900,74,16,50456,,,,,,,,,,,,
,,,,,,,,,,,,,,,13760,28,16,50461,,,,,,,,,,,,
,,,,,,,,,,,,,,,-6850,36,14,50466,,,,,,,,,,,,
,,,,,,,,,,,,,,,25000,33,14,50466,,,,,,,,,,,,
,,,,,,,,,,,,,,,48000,55,13,50466,,,,,,,,,,,,
,,,,,,,,,,,,,,,877000,53,15,50466,,,,,,,,,,,,
,,,,,,,,,,,,,,,196700,52,12,50477,,,,,,,,,,,,
,,,,,,,,,,,,,,,238000,73,12,50477,,,,,,,,,,,,
,,,,,,,,,,,,,,,10000,53,16,50492,,,,,,,,,,,,
,,,,,,,,,,,,,,,-10913,32,14,50500,,,,,,,,,,,,
,,,,,,,,,,,,,,,1065000,30,12,50509,,,,,,,,,,,,
,,,,,,,,,,,,,,,65000,37,12,50511,,,,,,,,,,,,
,,,,,,,,,,,,,,,270000,63,12,50511,,,,,,,,,,,,
,,,,,,,,,,,,,,,-61500,42,12,50513,,,,,,,,,,,,
,,,,,,,,,,,,,,,946000,72,12,50516,,,,,,,,,,,,
,,,,,,,,,,,,,,,256276,54,12,50518,,,,,,,,,,,,
,,,,,,,,,,,,,,,361000,47,13,50525,,,,,,,,,,,,
,,,,,,,,,,,,,,,1102500,73,14,50528,,,,,,,,,,,,
,,,,,,,,,,,,,,,-20000,28,12,50529,,,,,,,,,,,,
,,,,,,,,,,,,,,,87000,28,12,50531,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5300,33,14,50551,,,,,,,,,,,,
,,,,,,,,,,,,,,,-16000,49,12,50558,,,,,,,,,,,,
,,,,,,,,,,,,,,,113600,55,12,50558,,,,,,,,,,,,
,,,,,,,,,,,,,,,73500,32,14,50560,,,,,,,,,,,,
,,,,,,,,,,,,,,,269001,35,16,50560,,,,,,,,,,,,
,,,,,,,,,,,,,,,273200,34,12,50562,,,,,,,,,,,,
,,,,,,,,,,,,,,,30800,26,12,50565,,,,,,,,,,,,
,,,,,,,,,,,,,,,2000,61,16,50568,,,,,,,,,,,,
,,,,,,,,,,,,,,,52000,33,12,50571,,,,,,,,,,,,
,,,,,,,,,,,,,,,70700,54,12,50574,,,,,,,,,,,,
,,,,,,,,,,,,,,,-1000,53,12,50578,,,,,,,,,,,,
,,,,,,,,,,,,,,,15000,27,12,50579,,,,,,,,,,,,
,,,,,,,,,,,,,,,58000,26,12,50585,,,,,,,,,,,,
,,,,,,,,,,,,,,,107800,44,13,50586,,,,,,,,,,,,
,,,,,,,,,,,,,,,1920000,60,16,50586,,,,,,,,,,,,
,,,,,,,,,,,,,,,1305000,59,12,50589,,,,,,,,,,,,
,,,,,,,,,,,,,,,422000,49,16,50591,,,,,,,,,,,,
,,,,,,,,,,,,,,,1500,24,12,50592,,,,,,,,,,,,
,,,,,,,,,,,,,,,13050,24,16,50597,,,,,,,,,,,,
,,,,,,,,,,,,,,,487000,44,15,50597,,,,,,,,,,,,
,,,,,,,,,,,,,,,34500,45,12,50599,,,,,,,,,,,,
,,,,,,,,,,,,,,,628000,54,13,50599,,,,,,,,,,,,
,,,,,,,,,,,,,,,80750,43,12,50600,,,,,,,,,,,,
,,,,,,,,,,,,,,,18000,22,15,50608,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5500,50,12,50608,,,,,,,,,,,,
,,,,,,,,,,,,,,,232000,77,12,50612,,,,,,,,,,,,
,,,,,,,,,,,,,,,17000,62,12,50617,,,,,,,,,,,,
,,,,,,,,,,,,,,,109200,50,14,50625,,,,,,,,,,,,
,,,,,,,,,,,,,,,377600,50,12,50625,,,,,,,,,,,,
,,,,,,,,,,,,,,,201000,50,12,50629,,,,,,,,,,,,
,,,,,,,,,,,,,,,86600,43,12,50630,,,,,,,,,,,,
,,,,,,,,,,,,,,,152000,43,12,50632,,,,,,,,,,,,
,,,,,,,,,,,,,,,59500,48,13,50642,,,,,,,,,,,,
,,,,,,,,,,,,,,,24080,48,15,50643,,,,,,,,,,,,
,,,,,,,,,,,,,,,84300,76,12,50645,,,,,,,,,,,,
,,,,,,,,,,,,,,,166000,56,12,50658,,,,,,,,,,,,
,,,,,,,,,,,,,,,90000,46,16,50659,,,,,,,,,,,,
,,,,,,,,,,,,,,,46000,47,12,50664,,,,,,,,,,,,
,,,,,,,,,,,,,,,260500,61,12,50666,,,,,,,,,,,,
,,,,,,,,,,,,,,,232000,59,15,50667,,,,,,,,,,,,
,,,,,,,,,,,,,,,6000,26,16,50669,,,,,,,,,,,,
,,,,,,,,,,,,,,,12200,25,16,50674,,,,,,,,,,,,
,,,,,,,,,,,,,,,-9800,32,12,50685,,,,,,,,,,,,
,,,,,,,,,,,,,,,13000,28,12,50690,,,,,,,,,,,,
,,,,,,,,,,,,,,,366000,50,16,50706,,,,,,,,,,,,
,,,,,,,,,,,,,,,59000,59,12,50710,,,,,,,,,,,,
,,,,,,,,,,,,,,,327200,60,16,50712,,,,,,,,,,,,
,,,,,,,,,,,,,,,68000,33,16,50713,,,,,,,,,,,,
,,,,,,,,,,,,,,,353800,31,14,50713,,,,,,,,,,,,
,,,,,,,,,,,,,,,625000,66,14,50713,,,,,,,,,,,,
,,,,,,,,,,,,,,,328000,54,12,50720,,,,,,,,,,,,
,,,,,,,,,,,,,,,225000,47,14,50724,,,,,,,,,,,,
,,,,,,,,,,,,,,,14400,29,13,50729,,,,,,,,,,,,
,,,,,,,,,,,,,,,764000,49,14,50732,,,,,,,,,,,,
,,,,,,,,,,,,,,,-1000,40,12,50743,,,,,,,,,,,,
,,,,,,,,,,,,,,,2500,40,16,50748,,,,,,,,,,,,
,,,,,,,,,,,,,,,-21500,54,12,50749,,,,,,,,,,,,
,,,,,,,,,,,,,,,94000,54,12,50758,,,,,,,,,,,,
,,,,,,,,,,,,,,,17800,29,14,50761,,,,,,,,,,,,
,,,,,,,,,,,,,,,25700,47,15,50761,,,,,,,,,,,,
,,,,,,,,,,,,,,,15500,30,14,50762,,,,,,,,,,,,
,,,,,,,,,,,,,,,16500,70,12,50768,,,,,,,,,,,,
,,,,,,,,,,,,,,,224000,41,13,50771,,,,,,,,,,,,
,,,,,,,,,,,,,,,146000,44,12,50776,,,,,,,,,,,,
,,,,,,,,,,,,,,,1508000,82,16,50776,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,43,12,50782,,,,,,,,,,,,
,,,,,,,,,,,,,,,82700,47,16,50784,,,,,,,,,,,,
,,,,,,,,,,,,,,,75000,20,12,50786,,,,,,,,,,,,
,,,,,,,,,,,,,,,155000,29,12,50789,,,,,,,,,,,,
,,,,,,,,,,,,,,,362000,44,12,50791,,,,,,,,,,,,
,,,,,,,,,,,,,,,0,40,12,50795,,,,,,,,,,,,
,,,,,,,,,,,,,,,-18000,35,16,50812,,,,,,,,,,,,
,,,,,,,,,,,,,,,627000,74,14,50819,,,,,,,,,,,,
,,,,,,,,,,,,,,,24200,49,14,50820,,,,,,,,,,,,
,,,,,,,,,,,,,,,315000,66,12,50824,,,,,,,,,,,,
,,,,,,,,,,,,,,,240000,60,16,50826,,,,,,,,,,,,
,,,,,,,,,,,,,,,900000,56,14,50829,,,,,,,,,,,,
,,,,,,,,,,,,,,,5600,41,12,50832,,,,,,,,,,,,
,,,,,,,,,,,,,,,82500,24,16,50832,,,,,,,,,,,,
,,,,,,,,,,,,,,,123800,31,16,50832,,,,,,,,,,,,
,,,,,,,,,,,,,,,472000,47,16,50832,,,,,,,,,,,,
,,,,,,,,,,,,,,,613100,49,16,50834,,,,,,,,,,,,
,,,,,,,,,,,,,,,39800,44,14,50843,,,,,,,,,,,,
,,,,,,,,,,,,,,,-15000,83,12,50863,,,,,,,,,,,,
,,,,,,,,,,,,,,,-49694,49,12,50864,,,,,,,,,,,,
,,,,,,,,,,,,,,,1305000,70,15,50866,,,,,,,,,,,,
,,,,,,,,,,,,,,,39700,24,12,50871,,,,,,,,,,,,
,,,,,,,,,,,,,,,71700,56,14,50872,,,,,,,,,,,,
,,,,,,,,,,,,,,,41000,49,12,50873,,,,,,,,,,,,
,,,,,,,,,,,,,,,436100,61,15,50879,,,,,,,,,,,,
,,,,,,,,,,,,,,,84000,38,12,50880,,,,,,,,,,,,
,,,,,,,,,,,,,,,-21050,31,16,50882,,,,,,,,,,,,
,,,,,,,,,,,,,,,63000,34,12,50882,,,,,,,,,,,,
,,,,,,,,,,,,,,,191500,47,12,50882,,,,,,,,,,,,
,,,,,,,,,,,,,,,421500,72,14,50885,,,,,,,,,,,,
,,,,,,,,,,,,,,,191600,28,16,50887,,,,,,,,,,,,
,,,,,,,,,,,,,,,302000,62,14,50887,,,,,,,,,,,,
,,,,,,,,,,,,,,,114000,41,12,50889,,,,,,,,,,,,
,,,,,,,,,,,,,,,-27800,32,14,50890,,,,,,,,,,,,
,,,,,,,,,,,,,,,297000,58,12,50892,,,,,,,,,,,,
,,,,,,,,,,,,,,,138000,41,12,50895,,,,,,,,,,,,
,,,,,,,,,,,,,,,5000,29,13,50902,,,,,,,,,,,,
,,,,,,,,,,,,,,,472000,25,16,50917,,,,,,,,,,,,
,,,,,,,,,,,,,,,54000,61,14,50920,,,,,,,,,,,,
,,,,,,,,,,,,,,,272600,53,14,50929,,,,,,,,,,,,
,,,,,,,,,,,,,,,124000,30,14,50930,,,,,,,,,,,,
,,,,,,,,,,,,,,,12000,39,13,50938,,,,,,,,,,,,
,,,,,,,,,,,,,,,108000,37,12,50940,,,,,,,,,,,,
,,,,,,,,,,,,,,,-4370,53,12,50940,,,,,,,,,,,,
,,,,,,,,,,,,,,,581000,43,14,50940,,,,,,,,,,,,
,,,,,,,,,,,,,,,227000,49,16,50955,,,,,,,,,,,,
,,,,,,,,,,,,,,,375000,67,14,50957,,,,,,,,,,,,
,,,,,,,,,,,,,,,371300,34,16,50964,,,,,,,,,,,,
,,,,,,,,,,,,,,,2000,27,12,50967,,,,,,,,,,,,
,,,,,,,,,,,,,,,6000,34,12,50967,,,,,,,,,,,,
,,,,,,,,,,,,,,,69000,33,12,50967,,,,,,,,,,,,
,,,,,,,,,,,,,,,45701,30,12,50980,,,,,,,,,,,,
,,,,,,,,,,,,,,,952000,39,12,50985,,,,,,,,,,,,
,,,,,,,,,,,,,,,87500,48,12,50986,,,,,,,,,,,,
,,,,,,,,,,,,,,,277000,41,12,50992,,,,,,,,,,,,
,,,,,,,,,,,,,,,397000,56,12,50997,,,,,,,,,,,,
